Date,Open,High,Low,Close,Volume
2023-09-07 04:00:00,157.26,157.63,156.07,156.78,2617385.0
2023-09-08 04:00:00,157.02,157.79,156.71,157.43,1931613.0
2023-09-11 04:00:00,158.37,159.16,157.397,157.83,2611054.0
2023-09-12 04:00:00,157.65,159.72,157.45,158.5,2659239.0
2023-09-13 04:00:00,159.34,160.7,158.62,159.14,2976903.0
2023-09-14 04:00:00,160.57,161.96,160.0,161.78,3209986.0
2023-09-15 04:00:00,162.03,164.33,161.815,163.75,7273639.0
2023-09-18 04:00:00,163.79,163.95,159.35,159.63,2413606.0
2023-09-19 04:00:00,159.05,159.865,158.45,159.35,2230747.0
2023-09-20 04:00:00,160.0,160.2,156.88,157.23,1969736.0
2023-09-21 04:00:00,155.83,156.865,154.44,154.71,2712330.0
2023-09-22 04:00:00,155.0,155.04,152.92,153.08,2380681.0
2023-09-25 04:00:00,152.21,153.31,151.7504,153.23,2434379.0
2023-09-26 04:00:00,151.75,152.96,150.16,151.12,2332196.0
2023-09-27 04:00:00,151.5,151.5,148.97,149.9,3705567.0
2023-09-28 04:00:00,149.77,150.88,149.02,150.23,3489905.0
2023-09-29 04:00:00,151.45,151.69,148.67,149.19,3579475.0
2023-10-02 04:00:00,148.42,149.9,148.072,149.48,2657671.0
2023-10-03 04:00:00,148.5,149.18,144.31,145.05,4184132.0
2023-10-04 04:00:00,145.9,146.92,144.4,146.63,3476795.0
2023-10-05 04:00:00,145.58,147.54,144.77,147.09,2706169.0
2023-10-06 04:00:00,146.71,150.35,146.14,149.32,3204743.0
2023-10-09 04:00:00,147.6,149.45,147.42,148.82,2279497.0
2023-10-10 04:00:00,149.5,151.73,149.0,150.93,2909235.0
2023-10-11 04:00:00,151.425,152.81,149.76,151.51,1727049.0
2023-10-12 04:00:00,152.5,152.72,150.11,151.28,2377315.0
2023-10-13 04:00:00,152.92,154.14,150.4303,151.1,2951839.0
2023-10-16 04:00:00,152.37,153.41,151.205,152.79,2586319.0
2023-10-17 04:00:00,151.56,154.73,151.5,154.39,3919446.0
2023-10-18 04:00:00,153.12,153.59,151.13,151.53,2632184.0
2023-10-19 04:00:00,150.41,156.05,149.01,149.62,4642175.0
2023-10-20 04:00:00,144.7,147.94,141.44,141.57,8268104.0
2023-10-23 04:00:00,141.5,145.8525,140.91,144.59,5313471.0
2023-10-24 04:00:00,145.85,146.515,143.545,144.42,3521130.0
2023-10-25 04:00:00,144.09,144.8399,143.2301,143.52,2841446.0
2023-10-26 04:00:00,143.37,144.91,142.99,143.34,3377961.0
2023-10-27 04:00:00,143.85,143.96,141.025,141.31,3442469.0
2023-10-30 04:00:00,142.72,143.8601,141.73,143.27,3303288.0
2023-10-31 04:00:00,143.33,146.68,143.065,146.03,3737159.0
2023-11-01 04:00:00,146.49,146.815,145.1423,146.45,2332560.0
2023-11-02 04:00:00,148.33,150.91,148.33,150.85,3108435.0
2023-11-03 04:00:00,152.58,153.88,152.4,152.76,2667678.0
2023-11-06 05:00:00,152.6,153.07,151.511,152.99,2490095.0
2023-11-07 05:00:00,152.97,153.79,152.35,152.98,1583345.0
2023-11-08 05:00:00,152.97,153.8,152.43,153.01,1804516.0
2023-11-09 05:00:00,153.68,154.16,152.05,152.37,2053114.0
2023-11-10 05:00:00,153.04,154.48,152.1001,154.38,2088296.0
2023-11-13 05:00:00,154.08,155.26,153.5,154.34,1753790.0
2023-11-14 05:00:00,156.6,157.915,156.03,156.91,2968810.0
2023-11-15 05:00:00,157.53,159.44,157.0,159.43,3272576.0
2023-11-16 05:00:00,159.65,160.105,157.97,159.05,3749347.0
2023-11-17 05:00:00,159.91,162.58,159.91,162.56,2976093.0
2023-11-20 05:00:00,162.91,164.65,162.76,163.85,3243290.0
2023-11-21 05:00:00,163.65,164.12,161.725,162.29,2759757.0
2023-11-22 05:00:00,163.28,164.675,162.85,163.79,2528342.0
2023-11-24 05:00:00,164.56,165.22,163.97,164.42,950727.0
2023-11-27 05:00:00,163.76,164.515,163.32,164.04,2146495.0
2023-11-28 05:00:00,163.92,165.98,163.61,165.66,2117827.0
2023-11-29 05:00:00,166.4,168.72,166.4,167.43,2720166.0
2023-11-30 05:00:00,168.0,171.165,167.53,170.77,4253144.0
2023-12-01 05:00:00,170.67,174.335,170.31,173.76,3412216.0
2023-12-04 05:00:00,172.86,175.31,172.66,173.25,3630974.0
